explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Dance/Electronic,Folk/Acoustic,R&B,World/Traditional,blues,classical,country,easy listening,hip hop,jazz,latin,metal,pop,rock,duration_sec
-0.6217941033627965,-1.6162516685149497,0.8049388291479576,0.5976437771841594,0.7337958680347607,-1.2150415642901031,0.031869565723737864,-1.112120161851339,-0.6276011172582607,1.0007075098601443,-0.17329696675344436,1.2232143294406639,1.5487042813871748,-0.9328155041474174,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4492537746222902
-0.6217941033627965,-1.7862052746613557,0.898027490905954,-1.6550373159947769,1.1456809883768126,-1.4919856933864495,0.30235202760000535,0.8991834104826466,-0.5747153245610803,-0.6825907444063313,-0.17349871787147994,3.040638467329799,0.5986783060787888,1.0559634847388,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1.5741813340067978
-0.6217941033627965,-1.7862052746613557,0.2929511894789775,-0.9799436129916255,-1.4760004918956107,0.4466232102879762,-1.8003148670997247,0.8991834104826466,-0.7800366373854279,0.26277558617411595,-0.17349871787147994,0.4877586471820259,-1.2380385795174242,0.6162481667742232,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.555563135930579
-0.6217941033627965,-1.6162516685149497,0.8514831600269558,-0.823606123875106,1.2502867332255876,-1.4919856933864495,0.7420145844521134,-1.112120161851339,-0.5975288037637856,-0.5896229429970679,-0.1733448399000969,1.1666408154207686,-0.03467234412680194,-0.008735255161271962,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.10910184580490824
-0.6217941033627965,-1.6162516685149497,0.24640685859997932,-0.3759124050414377,1.3483546190213143,0.7235673393843227,0.359945251421568,-1.112120161851339,-0.5456799873940009,-0.5053708729699229,-0.16164441489085773,-0.6896776133570439,1.4808452831508614,1.9426566303436141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7196813187207112
1.608249410201519,-1.7862052746613557,0.4325841821159721,0.27786254944582434,1.0868402568993767,-0.9380974351937565,-0.7471816315054357,0.8991834104826466,-0.4025772542133951,-0.05099074358214801,-0.17239991517212228,-0.792217107518104,0.734396302551415,0.04895723241527201,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6368699833873406
1.608249410201519,-1.6162516685149497,1.2238378070589413,2.0046811792328323,-0.39725374814261843,-0.1072650479047169,0.6489398209547667,-1.112120161851339,-0.487609313059842,-0.5669620414035599,-0.17349871787147994,-0.966180663129282,0.9424972304761092,-0.5826217340215878,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.414145076410604
-0.6217941033627965,-1.6162516685149497,0.3860398512369739,0.292075048456417,0.328448606745758,0.4466232102879762,0.6386553167009159,0.8991834104826466,-0.7468533949087656,-0.5872987479618362,-0.17349871787147994,2.015243525719198,1.3994144852672852,-0.6370535029682438,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7600165640819706
-0.6217941033627965,-1.7862052746613557,0.7118501673899612,0.3276062959828987,-0.2861101442407949,-0.1072650479047169,1.0186677488806912,-1.112120161851339,-0.023043918386570994,0.8438243449820124,-0.17349871787147994,-0.23355365657163857,0.8248749668664994,0.6588598306875336,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0858817547205688
-0.6217941033627965,-1.4462980623685437,0.8049388291479576,0.37735004251997306,0.5638115326555019,0.16967908119162964,-0.06223364819899392,0.8991834104826466,-0.687745744247211,-0.6963615999900784,0.16047347187105013,-0.8388902565845177,1.435605950993319,0.21540209702274446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9997227575135352
-0.6217941033627965,0.2532379990955159,-2.7324303176559046,-0.3545936565255487,0.04078280841162651,0.4466232102879762,-1.2475227634552617,0.8991834104826466,-0.7779626847306365,-0.5518547736745546,0.37590263180735795,1.2585727757030984,1.159646024832312,0.6980255078669863,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.254852809299627
-0.6217941033627965,-1.7862052746613557,-0.17249211931100436,0.5550062801523814,1.544490390612767,0.4466232102879762,-2.1381608318387126,0.8991834104826466,-0.783147566367615,-0.2700461256527249,3.519572595322368,2.4819750163833336,1.8472838736269528,0.36068934415673815,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0228670345391435
-0.6217941033627965,-1.6162516685149497,-0.21903645019000256,1.1021874920601984,1.3091274647030235,1.5543997266733622,-0.15016615956941565,-1.112120161851339,-0.05519018453583743,-0.5733535777504467,3.5309709635729662,0.4948303364345128,0.07390205305129892,1.6154731587309723,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.978802890894601
-0.6217941033627965,-1.7862052746613557,0.10677386596298477,-0.5748873911897351,-0.4103294662487153,-1.4919856933864495,-1.2413520609029514,-1.112120161851339,-0.7655189688018882,-0.6785234030946761,-0.17349871787147994,-0.5376362944285755,-1.830673830781227,-0.3052753823771234,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4590462535439266
-0.6217941033627965,-1.7862052746613557,0.060229535083986575,0.15705630785578667,-0.2403451308694558,-0.66115330609741,0.1815091026172625,0.8991834104826466,-0.5850850878350373,-0.20729285970147207,-0.17349871787147994,-0.4457043341462457,-0.695166593626918,1.4761885981656366,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.669265401031756
-0.6217941033627965,-1.2763444562221378,-0.3121251119479989,0.9245312544277908,-0.6522302512115077,0.16967908119162964,-0.06994702638938208,-1.112120161851339,1.9264715771173344,-0.2735324182055723,-0.17349871787147994,-0.6925062890580388,0.8113031672192368,-1.0081455152219927,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.4090426699181813
-0.6217941033627965,-1.7862052746613557,0.19986252772098115,0.6687062722371228,-0.0376715002249548,1.2774555975770159,-0.15119460999480058,-1.112120161851339,-0.5000530289885904,1.5585143183157248,-0.17349871787147994,-0.7420081138254471,0.440340643527391,-0.030300462463487117,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4242782168805346
-0.6217941033627965,-1.6162516685149497,0.6187615056319649,0.02914381676045341,1.034537384474989,0.7235673393843227,-0.3306592092244915,-1.112120161851339,-0.5083488396077559,-0.7319217840291217,7.702773743291942,0.7281960817665806,1.0420237612227021,0.6197312071288763,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.354272477765835
-0.6217941033627965,-1.7862052746613557,0.19986252772098115,0.5194750326258998,1.0083859482627953,0.16967908119162964,-0.7014155875758012,-1.112120161851339,-0.698115507521168,-0.6419173312897786,-0.15617319813057054,-0.7321077488719654,1.2365528895001332,0.25101062660595486,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4454228282091572
1.608249410201519,-1.7862052746613557,1.0376604835429486,1.812812442589832,1.2241352970133939,1.2774555975770159,1.5822585819916974,-1.112120161851339,1.719076311638196,-0.5791640653385257,-0.17349871787147994,-0.6818987551793084,-1.0977966498290437,-0.9238485279152249,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.7160282344961584
-0.6217941033627965,-1.6162516685149497,1.0842048144219467,-0.7880748763486244,0.929931639626214,-0.66115330609741,-0.1871903748832774,-1.112120161851339,-0.4751655971310937,-0.6867742954697481,-0.17349871787147994,0.19074769857757579,-0.6861187271954096,-0.5589444703341047,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.30332494893899126
-0.6217941033627965,-1.7862052746613557,0.24640685859997932,0.9529562524489762,1.0083859482627953,0.7235673393843227,0.8052642856132938,-1.112120161851339,-0.6182683303116995,0.09427144611982603,-0.1733414203896217,-0.5517796729335493,1.720613743585835,0.1019439101509543,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.43055345482755963
-0.6217941033627965,-1.6162516685149497,0.10677386596298477,-0.233787414935511,-0.29264800329384333,-0.1072650479047169,-0.9112194743543508,-1.112120161851339,-0.7655189688018882,-0.6744560617830208,-0.16175839857336372,-0.39620250937883733,0.028662720893757185,0.5478101291673658,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3086066616973045
1.608249410201519,-1.6162516685149497,-0.26558078106900074,-0.07744992581899161,1.034537384474989,1.5543997266733622,0.04163984476489588,-1.112120161851339,0.4021163758456637,-0.49781723910542025,-0.17349871787147994,0.7918412850389628,0.9334493640446008,-1.2843802582426316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4004499785609191
-0.6217941033627965,-1.7862052746613557,-0.26558078106900074,-1.0296873595286997,0.5311222373902597,-1.2150415642901031,-0.16405024031211385,0.8991834104826466,-0.7416685132717871,-0.7356404960854922,-0.1544634428929808,0.9049883130787534,-2.141468042703542,0.5549614779806437,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.148274458957961
-0.6217941033627965,-1.6162516685149497,0.5722171747529666,-1.7189935615424439,0.8514773309896326,1.5543997266733622,-0.05194914394514366,0.8991834104826466,-0.6037506617281598,-0.6407552337721627,3.3144019668115985,-0.6260324100846618,-0.17943820703093707,-0.6765897163556375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.354008352314929
-0.6217941033627965,-1.4462980623685437,0.4325841821159721,-0.9870498624969217,1.590255403984106,1.5543997266733622,-1.2742624745152729,-1.112120161851339,-0.5985657800911813,0.07683998335558913,11.053894008967841,-0.7236217217689812,0.15985678415062915,0.5868275918636411,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.08358981334279303
1.608249410201519,-1.6162516685149497,-0.3121251119479989,1.5072437138620896,-0.2664965670816496,1.2774555975770159,-1.7715182551889437,-1.112120161851339,1.4079834134194873,-0.6436604775662023,-0.17349871787147994,-0.8141393442008135,1.2003614237740994,-0.7504746362192396,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.19413345000113816
-0.6217941033627965,-1.6162516685149497,-0.26558078106900074,0.1073125613187131,0.13885069420735313,1.0005114684806693,-2.6421015402773866,-1.112120161851339,0.6302511678727166,1.2912318892640924,-0.17202832836715276,0.6716225677466856,-0.025624477695293493,0.2865821025683714,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2835951427194896
-0.6217941033627965,1.1030060298275457,-0.591391097221988,-0.16272491988254764,-0.011520064012761034,1.2774555975770159,-2.1232483006706295,-1.112120161851339,-0.6462666911513832,-0.73401355956083,5.571278880430062,-0.6939206269085361,-0.09800740914736106,0.4368345348887857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.45879527476312115
1.608249410201519,-1.7862052746613557,0.5256728438739685,-1.1149623535922557,1.3679681961804595,1.5543997266733622,1.133339971311124,0.8991834104826466,2.5175480837328803,-0.3136247825633171,-0.17349871787147994,2.2486092710512655,-0.09800740914736106,3.0275866471973103,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0229435706365295
-0.6217941033627965,-1.6162516685149497,-0.49830243546399167,1.3011624782084958,-0.3122615804529887,0.4466232102879762,-1.2727197988771952,-1.112120161851339,-0.6939676022115853,1.053001898152855,-0.16614677034984404,-1.0354832178036537,0.8520185661610248,-0.193521662061866,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.22102313221620765
-0.6217941033627965,-1.6162516685149497,-0.07940345755300798,0.4910500346047144,0.5245843783372113,0.4466232102879762,-1.553486765007313,0.8991834104826466,-0.3932444672668339,-0.733781140057307,0.8249983408809307,-0.29719885984402056,1.4446538174248276,-0.013848654830869495,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.07134403776097727
-0.6217941033627965,-1.6162516685149497,-0.35866944282699714,1.2229937336502361,-0.5280109292035873,1.2774555975770159,-0.08383110713207984,-1.112120161851339,-0.1910340834246734,-0.5541789687097862,-0.1734467413122572,-0.8615196621924758,1.697994077507064,-0.8605238899779649,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.35182404468812734
-0.6217941033627965,-1.7862052746613557,-0.07940345755300798,-0.24089366444080734,1.3091274647030235,1.5543997266733622,0.3414331437646374,-1.112120161851339,-0.609972519692534,-0.06842220634638484,-0.16819847663495174,-0.7851454182656172,0.6077261725102973,-1.3382932764981688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.37664725227376505
-0.6217941033627965,-1.7862052746613557,-0.0328591266740098,1.0382312465125314,-1.508689787160853,1.2774555975770159,-2.2713451619260767,-1.112120161851339,-0.28228800023549455,0.6578887421634855,-0.17297325309512737,-0.7094783432640074,1.431082017777565,-0.7862684339064213,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.2117326108561828
-0.6217941033627965,-1.6162516685149497,-0.21903645019000256,0.6687062722371228,-0.39071588908957,0.16967908119162964,-1.0999401274125071,-1.112120161851339,-0.5124967449173387,0.9542236091555125,-0.1727931588767679,-0.6111818626544393,0.35890984564381495,-0.0068455205007685255,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5332904095524973
1.608249410201519,-1.7862052746613557,0.4325841821159721,1.5143499633673858,0.6030386869737918,1.5543997266733622,-0.4119067928299105,-1.112120161851339,0.3710070860237931,0.23372314823372128,-0.09690168322745939,-0.8742487028469521,1.7658530757433768,0.6616017986263036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.385214431598565
-0.6217941033627965,-1.4462980623685437,0.060229535083986575,-1.3423623377617384,0.09308568083601404,0.4466232102879762,-0.8320287915997021,0.8991834104826466,-0.7001894601759593,-0.6262290148019654,-0.17240675419307264,-0.45277602339873263,0.05580632018828202,0.906970875525388,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0269538233155521
-0.6217941033627965,-1.6162516685149497,-0.21903645019000256,0.9316375039330872,-1.5806062367443858,-1.4919856933864495,-0.02983745979936506,0.8991834104826466,-0.7945543059689676,0.6927516676919593,-0.17349871787147994,0.3887549976472091,0.41319704423286563,-0.4441523531137238,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6845009479941094
-0.6217941033627965,-1.7862052746613557,-0.26558078106900074,0.11441881082400944,0.9430073577323108,-1.2150415642901031,0.03598336742527806,-1.112120161851339,-0.7395945606169958,-0.5129245068344255,-0.1551473449880167,-0.9456727642970699,-0.043720210558310386,0.06552020091027166,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.2400551084329451
-0.6217941033627965,-1.6162516685149497,0.2929511894789775,0.5123687831206034,1.472573941029234,1.5543997266733622,1.846056116102962,-1.112120161851339,-0.6545625017705489,-0.6892147002567413,-0.17314080910841118,1.0181353411185439,0.9696408297706346,-1.1938212090216467,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8460686495766849
-0.6217941033627965,-1.6162516685149497,-1.1033787368909682,1.3153749772190886,0.18461570757869225,0.7235673393843227,0.1815091026172625,0.8991834104826466,0.6613604576945875,1.7793128466627255,-0.17349871787147994,0.5867622967168427,1.7296616100173436,-1.7864197663830252,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-1.348986623463707
1.608249410201519,-1.7862052746613557,0.898027490905954,1.8270249416004247,0.11923711704820782,0.7235673393843227,2.1633330723342494,0.8991834104826466,-0.2781400949259118,-0.2619114430294144,-0.17349871787147994,-0.1345500070368218,0.31367051348627273,0.5093484707830028,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.1652283172215614
1.608249410201519,-1.9561588808077617,-0.49830243546399167,0.4270937890570474,-1.809431303601081,-1.2150415642901031,-2.949093992254823,0.8991834104826466,1.9368413403912914,1.227316525795224,-0.17349871787147994,-0.014331289744544486,-0.11157920879462373,-1.4488983345688067,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.33939896284042187
-0.6217941033627965,-1.7862052746613557,0.3860398512369739,-0.26221241295669634,-0.6326166740523623,0.16967908119162964,0.2149337414422763,-1.112120161851339,-0.8194417378264642,0.599783866282696,-0.17349871787147994,-0.7462511273769392,0.5941543728630346,1.7700608646843063,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15793259797605194
-0.6217941033627965,1.4429132421203577,-0.7775684207379808,0.44130628806764005,-0.5868516606810232,-1.4919856933864495,-1.668158987437746,-1.112120161851339,-0.7914433769867805,0.3673643627595374,-0.17349871787147994,-0.11333493927936106,1.0058322954966683,-0.3796790529318445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6843216417282196
